"","G_2022","AB_2022","PA_2022","H_2022","X1B_2022","X2B_2022","X3B_2022","HR_2022","R_2022","RBI_2022","BB_2022","IBB_2022","SO_2022","HBP_2022","SF_2022","SH_2022","GDP_2022","SB_2022","CS_2022","AVG_2022","GB_2022","FB_2022","LD_2022","IFFB_2022","Pitches_2022","Balls_2022","Strikes_2022","IFH_2022","BU_2022","BUH_2022","BB_pct_2022","K_pct_2022","BB_K_2022","OBP_2022","SLG_2022","OPS_2022","ISO_2022","BABIP_2022","GB_FB_2022","LD_pct_2022","GB_pct_2022","FB_pct_2022","IFFB_pct_2022","HR_FB_2022","IFH_pct_2022","BUH_pct_2022","TTO_pct_2022","wOBA_2022","wRAA_2022","wRC_2022","WAR_2022","BaseRunning_2022","Spd_2022","wRC_plus_2022","wBsR_2022","WPA_2022","Clutch_2022","O.Swing_pct_2022","Z.Swing_pct_2022","Swing_pct_2022","O.Contact_pct_2022","Z.Contact_pct_2022","Contact_pct_2022","Zone_pct_2022","F.Strike_pct_2022","SwStr_pct_2022","CStr_pct_2022","C.SwStr_pct_2022","BB_pct_plus_2022","K_pct_plus_2022","OBP_plus_2022","SLG_plus_2022","ISO_plus_2022","BABIP_plus_2022","LD_pct_plus_2022","GB_pct_plus_2022","FB_pct_plus_2022","HRFB_pct_plus_2022","xwOBA_2022","xAVG_2022","xSLG_2022","XBR_2022","EV_2022","LA_2022","Barrels_2022","Barrel_pct_2022","maxEV_2022","HardHit_2022","HardHit_pct_2022"
"IFH_2021",0.458669102241734,0.525322185408164,0.51403950790727,0.56078890294687,0.57874816457123,0.511488480296798,0.294195757088438,0.326587604780405,0.52085126093841,0.468327941203267,0.353112729726808,0.262234200798352,0.368542968649577,0.291052709373672,0.288749916183771,-0.0683620444827032,0.438805212859468,0.359491831458377,0.338463103386914,0.389563001163963,0.572875693006463,0.460123203873567,0.5357303221129,0.342051225418012,0.484650671591451,0.448348950127496,0.501729965816301,0.582043287952837,-0.0220218910616856,0.0291251420370274,-0.0683494212252861,-0.322274641938346,0.140740072018928,0.301063979214461,0.300612121691744,0.319482584067318,0.160405391848195,0.199577579940191,0.0360613082587413,0.0857246296258457,0.111205802350733,-0.159902690638324,-0.0626858768269698,0.0618632387925688,0.217418510226491,0.0502118740320906,-0.291125299804455,0.313720257550241,0.279741775767802,0.496919076295709,0.41801647342287,0.151288781863137,0.150017243648271,0.312928941822257,0.088979242448744,0.254836406877433,0.0835154459641764,0.110738880078003,0.0628789587680445,0.0967839088353392,0.216089061653228,0.217858496403286,0.22117810982919,-0.0844958194593876,-0.0636179332666621,-0.159155100901957,-0.0690734379759254,-0.239371892587521,-0.0692928447585245,-0.322407495458774,0.301625902136888,0.300345647058228,0.159077396690732,0.199603906318205,0.085825087547,0.1119126984095,-0.159661666565951,0.0602886145882,0.318253126727343,0.434243455419696,0.306756597544038,0.149667762240255,0.121210370222126,-0.171461260933264,0.36404072617386,0.0442390654059747,0.286107444213336,0.512682303463267,0.123529263258972
"BU_2021",0.0632308052088444,0.00773498640658133,0.00722378649009448,-0.00775225670240765,0.0249358913703119,-0.0359824520564466,0.197620782110752,-0.115384245867947,0.01751346472378,-0.0851776364409747,-0.0212765685483947,-0.0504382095456923,-0.0313081253187697,0.00732517090196302,-0.0473062237087769,0.407995736623232,-0.109552412576287,0.227066162643511,0.182672252714743,-0.03207553397962,0.0142556320477346,-0.00295971630852446,0.0170078565947476,0.0430298040483633,-0.00155552393380403,-0.0106106707448553,0.00383418642999917,-0.0120397231151908,0.559608242434332,0.475416280096555,-0.0631581621203581,-0.0803145019949099,-0.0177547495900974,-0.0601213046476538,-0.100606296367548,-0.0921574009203952,-0.12645114080088,-0.0357114788486236,0.0524668415130603,0.0153042267314986,0.0335723660998003,-0.0426494663018068,0.0763677812788297,-0.137623653347545,0.00406244781499845,0.252773655739933,-0.123542643812975,-0.0920568914821826,-0.139249399347688,-0.0493938170904976,-0.0022727866862639,0.245128324796772,0.318664667097029,-0.0923367847999324,0.161679490201432,-0.0690799398359103,0.0818972204537751,0.00544861141779366,-0.0867499131466899,-0.0117391790900807,0.103763850107061,0.0781036457333536,0.107057206497482,0.138874791752121,0.0346913126323967,-0.0972878342982961,0.0433961572462798,-0.0659302892036993,-0.0629778328570185,-0.0796518720569551,-0.059233107921653,-0.100018756235946,-0.126035929774231,-0.0354286486910509,0.0168406787821549,0.0341225139012923,-0.0443950299122185,-0.136817208652093,-0.156430283150747,-0.0723851686253171,-0.183055139087782,0.231881025161371,-0.232445861349581,-0.0389355518470629,-0.127709414871318,-0.18824264052739,-0.159161440684332,-0.0892349464962205,-0.263745306054936
"BUH_2021",0.0981036097723045,0.0490439100140481,0.0527424131971372,0.0331970118751128,0.0484173746617417,0.0176522076852631,0.25197448906868,-0.0511131216143871,0.0617850830802006,-0.0232146741392726,0.059481200854511,0.0434676748205195,0.0311521797716905,0.0584184988260333,-0.0037699518647556,0.223365060863026,-0.0803060414517301,0.198688845093324,0.198052050449333,0.0109531349358714,0.038779407547699,0.0392356829134354,0.0478028868735973,0.0404029233512384,0.0482343040685568,0.0460574756914956,0.0490816206469845,-0.00568381252655648,0.452572543363994,0.487604998713369,0.0099882696441085,-0.0717633499530351,0.0319701592890318,0.019407254755883,-0.0215135956361871,-0.00800344517825812,-0.0402858792570118,-0.00492824670701172,-0.0116365980185093,0.0117491249007696,0.00432767394745403,-0.0107964323025666,0.062720863422637,-0.0888795724892995,-0.0300155995332581,0.293776014346377,-0.0764246488181887,-0.00750328614956057,-0.0642521893693484,0.0143850653271081,0.0255310001930942,0.178226264453478,0.274058907494785,-0.0081648304898573,0.0956572432163082,-0.0260549984034002,0.0492334144347346,-0.00816628787730335,-0.0529813615406931,-0.016106212627178,0.0773378579390994,0.103767906704484,0.104581877878798,0.0807995586730918,-0.0259502485399952,-0.0956001934188157,-0.00102600745972016,-0.105807242858464,0.00724380946983964,-0.072921312087495,0.0178111832383684,-0.0226781155675891,-0.0419386030990104,-0.00554389116211402,0.010805768282957,0.00328019724764158,-0.00940880169237415,-0.0907718754513918,-0.0555709133237234,-0.0250574736683285,-0.0841878989242299,0.181871518876324,-0.150977768826765,-0.00816443170225903,-0.0438609138887337,-0.0921320055688612,-0.054160592078341,-0.0232336762409101,-0.152284127674371
"BB_pct_2021",0.136574192968637,0.13409061832737,0.16351100831514,0.108661088404936,0.069499654992381,0.115707156615503,0.00230894113139995,0.199295148882898,0.189144611538089,0.151090197612315,0.393317816591377,0.216418267407938,0.197308185842597,0.0945476390835874,0.0847622816802877,-0.0649543094981844,0.0420418754004176,0.0135370422073551,-0.000676438075077884,-0.0102001643691691,0.0686706075387314,0.149195750262053,0.0880087238235458,0.0851622656493383,0.209747195816635,0.274842669917831,0.169170222339329,0.004672639186944,0.00990886009752246,0.0588571843540678,0.496614635025847,0.0549728949190502,0.360589758106259,0.241662850674798,0.0710330085900713,0.137510730883589,0.113510738153749,-0.0215572210278436,-0.0634356550588756,-0.0171691169762101,-0.12332797581823,0.135498805352545,-0.0076504076168253,0.0680109838130033,0.0171980007881409,0.0340365343940274,0.258038123214953,0.162970294888006,0.204266430823414,0.203457649980738,0.129876765447616,-0.074585493199893,-0.0763149111096602,0.163276424655106,-0.0300703029596094,0.116546436007713,-0.106568382030813,-0.518256186165423,-0.235678047592658,-0.484096807698268,-0.0809273459667414,-0.00469335565771254,0.0167930747045845,0.0130192368289304,-0.308183882038656,-0.167788358083495,0.274048242579776,0.0728597413889201,0.489161829894649,0.051990736187727,0.236569985732791,0.0672261340095575,0.108611307339605,-0.0234973029915649,-0.0207468384319203,-0.12678358106602,0.140962347698693,0.0610520270921015,0.215169488427545,-0.0392896818665223,0.130472620794834,-0.0821499485360199,0.152852850185483,0.148256867791804,0.209780642251255,0.187236767440321,0.14132889524004,0.145067086497456,0.100138441721046
"K_pct_2021",-0.325453601599527,-0.354654288430856,-0.351978487253507,-0.383962912139945,-0.425450848143203,-0.348025776395238,-0.114057969027777,-0.139081970005546,-0.315861760793722,-0.274962218274848,-0.268503142230504,-0.160364975723825,-0.0339680766245626,-0.212552683244409,-0.266237302180681,-0.0161919907381983,-0.352924294317279,-0.127949398029947,-0.14393235585146,-0.371048521826482,-0.439049560700347,-0.380757330889968,-0.431537985718255,-0.325481685046216,-0.326146160808498,-0.310737512834248,-0.332284815332195,-0.286348399317843,-0.0480925897737576,-0.0645624976530595,0.0696712812390168,0.686705864853628,-0.384550501078803,-0.285332969929748,-0.21448042535285,-0.253597263448011,-0.0455878542760026,-0.00773368454232099,-0.0622636594798748,-0.0879659891695231,-0.0950142653307562,0.144548348869405,-0.0190462229258113,0.0866965427477457,-0.00583236451780603,-0.0391939891848482,0.637958728323285,-0.25324352846122,-0.154733193002203,-0.325759977609513,-0.242574249960031,0.0620988904887934,-0.0321596511953076,-0.247995157137822,0.0385007282859993,-0.121053633131845,-0.0469103514702938,-0.0176370423910369,0.109440713870243,0.031904222892772,-0.602346824850503,-0.558265266731206,-0.652029837913215,-0.0557133942220455,0.142114911743414,0.584890216616326,-0.114241610443577,0.534669282162924,0.0744326154627604,0.688381560901959,-0.282385011585646,-0.211829144819179,-0.0414695929726837,-0.00659938220513001,-0.0853181180463486,-0.0930240980482213,0.140621326495856,0.0905185062453868,-0.245739337877575,-0.476540242989386,-0.169590111303699,0.0602338428329517,0.112449161385683,0.157029128949602,-0.106012062246159,0.2395848596044,-0.0586282812672918,-0.325952548451084,0.110945053168453
"BB_K_2021",0.285249361287199,0.300548031203065,0.323923759634515,0.298286081041407,0.295318113868642,0.286647680340387,0.0913454446521908,0.209816407825287,0.326306412009826,0.25535678916241,0.469123445545678,0.261691891461061,0.129672038624196,0.187807626521574,0.230284235013936,-0.00302610574954208,0.217333091555239,0.091580805646017,0.078429947183904,0.18257075755895,0.307624153622709,0.338843199267713,0.317678459256748,0.270551031956956,0.342753778883786,0.388331066630016,0.31253646527801,0.151425911848448,0.100740955684556,0.134992774612368,0.352447747706926,-0.360262164160563,0.570384410700106,0.334784838285689,0.14670748119796,0.22423301480082,0.0838640574486223,-0.0279847563563424,-0.0123967518319213,0.0165983858205735,-0.0352263265449944,0.0271503435434144,0.0316559269159481,-0.0272478158600513,-0.0148824057471117,0.0636964419279066,-0.177895822613426,0.243801762084935,0.241151342301508,0.338678078314222,0.241745579639983,-0.0795710294647849,-0.0221276323155946,0.242392328523596,-0.0316604878889352,0.157766809103132,-0.0564368496326717,-0.406598208184625,-0.256440124410289,-0.406983610815537,0.294529921725182,0.335970904921306,0.402557510472918,0.0503867009356999,-0.319690193700401,-0.472435827433703,0.282697716021768,-0.253283867040455,0.345604615799839,-0.362804119648114,0.330141354516741,0.142963235662841,0.0786504781445656,-0.0298170095669689,0.0128575934139869,-0.0382196682283129,0.0327572593386076,-0.0329698688695321,0.27348447035921,0.217304051506229,0.155423485351256,-0.0878960342707283,0.0447969065032872,0.0328811701725252,0.190249905862666,-0.0313308485621654,0.103380473563356,0.288110050193163,-0.0188838428984191
"OBP_2021",0.390909368053026,0.415337480202505,0.428050880585784,0.423525654386606,0.411051227351199,0.394162857048672,0.167920466500118,0.335629316914592,0.43794840436516,0.382765099137934,0.466618715173797,0.308576216268433,0.3427806460603,0.30196653079408,0.274268918201612,-0.0845753605116542,0.320939348276191,0.173684962860502,0.158357010173339,0.2589112685351,0.393054829686646,0.393655278327664,0.418627676994897,0.236738006387946,0.436581455038531,0.453503086001978,0.422509411464528,0.272246567824216,0.00483226611133998,0.0602983826988335,0.251488905867429,-0.210741475622868,0.333124993353313,0.364258224762008,0.226256927026764,0.29051384437639,0.146071096054798,0.123728687581574,-0.00741735412229549,0.119245046714987,-0.00929639617583381,-0.0545694141614417,-0.0987977990976596,0.0302042408689132,0.0166951911392999,0.0415530375903331,-0.0726918246648076,0.304330452556666,0.314345653128288,0.4458450965277,0.311778884223213,-0.0252215331413297,0.00200887823190532,0.296927423460182,-0.00373301167164194,0.221252251986766,-0.0384822327567043,-0.242056344661355,-0.0870751275631959,-0.225609044811511,0.140200305706899,0.176003698331542,0.201920170687781,-0.0577500735254504,-0.179387643997691,-0.247138372693435,0.105434525469245,-0.172385324594949,0.245021735033763,-0.212893455496358,0.361059359307501,0.223715197328305,0.142530284804517,0.122489299759142,0.116542090047087,-0.0112563472669158,-0.0504551254143384,0.0262581017281586,0.381756746992596,0.299909314716165,0.313023527397413,-0.031680499530216,0.169144532979982,-0.00974138791400652,0.373150809553182,0.126916148816109,0.289206543926076,0.418757100944127,0.140386508430909
"SLG_2021",0.386071974116187,0.430188472182552,0.435641768423565,0.425291198796328,0.370030854549979,0.410352945100787,0.158544830551841,0.468838596038162,0.444527158816155,0.467619229308359,0.423239947617798,0.319026881567543,0.438235106893744,0.269866861992919,0.322829892525912,-0.210626738033392,0.331755152547563,0.153658019325254,0.151368094167181,0.215177061565459,0.347916435644817,0.441333753025632,0.387621039351667,0.330893922623989,0.439267573640226,0.442387613391221,0.433363724965107,0.272048146645345,-0.127820253325902,-0.0325707255767686,0.150868457709558,-0.0753160135727514,0.15226753619994,0.270833557393622,0.311878864357116,0.316360118044244,0.306184542624421,0.0846355288452527,-0.157570527183401,0.0635577089629649,-0.173829658001903,0.1438152677438,-0.0272653306245175,0.181607565436671,0.00515289713345717,0.00598938833618354,0.0447528243747035,0.311967549556221,0.337502785350504,0.460674693542462,0.323429430657537,-0.0422290220353295,-0.0246846184808546,0.306316601503555,-0.0148645621801389,0.276343471034428,-0.00256465068831298,-0.0575717444792841,0.0833244352701948,-0.0365051321988919,-0.0199000871490592,-0.00786492654080156,-0.0233760738266054,-0.198851049871201,-0.0885049595725644,0.0060791651525111,-0.0907483014459495,-0.0784748303831159,0.148828984804245,-0.0751761011741008,0.270858742578173,0.31149247758492,0.304800661727224,0.0847096104165415,0.0632830637047761,-0.174008462283442,0.145802017507661,0.179842766735832,0.42776026208072,0.289139740139535,0.448358246372789,-0.047822346267003,0.328727240792493,0.166457657305594,0.500776555077169,0.345854050684917,0.438210992654199,0.462192625375839,0.307317032907506
"OPS_2021",0.411991014953945,0.451638968876151,0.460098742804035,0.451239144185163,0.408228195767085,0.430071821686441,0.171880199152129,0.449265038191347,0.469910824625208,0.465715560947309,0.465634617575527,0.335152607053146,0.430597398233857,0.298534547740502,0.325194686161361,-0.177547325068999,0.348542112196935,0.170589701997796,0.163385419527294,0.244688500762563,0.386245519384,0.451432795095052,0.423240840830063,0.317015867073997,0.465750821944862,0.474134168769603,0.456478265931304,0.289140318147286,-0.0871416874076073,-0.000542970566426479,0.197242252862696,-0.129746536536791,0.228187042981326,0.322068579829141,0.299948399462195,0.32665495863265,0.266550768392162,0.104271803907383,-0.112303724717466,0.0879655609947679,-0.124294746954011,0.0799815639131725,-0.055209439654285,0.1373853808578,0.00973079609391986,0.0194048963374315,0.00443337985799577,0.328672902895538,0.350114392935202,0.484042289496918,0.339382638501129,-0.0386514638574017,-0.016470307403672,0.322026186104728,-0.0117372794770114,0.273401455436836,-0.0159223250860602,-0.12890448992409,0.0259731876516311,-0.108217747191436,0.0376269767910231,0.0591499276247401,0.0578735662645008,-0.15948465414899,-0.127409351313623,-0.0865051487500776,-0.0244029130312507,-0.117864424783692,0.193452644250973,-0.130437793805257,0.320913825763009,0.298748042673091,0.264290398683619,0.10386907325296,0.0867842389966506,-0.125137500032225,0.0828715882568764,0.13471186093903,0.43763527531972,0.311187281766074,0.42672665210499,-0.0449031048822009,0.29070554063521,0.112186887590765,0.485252383880612,0.287116476075742,0.410932469539022,0.475156998887672,0.265267564364443
"ISO_2021",0.266018584445884,0.304687650682851,0.314880936244889,0.280318889576433,0.195137632070443,0.288784769819062,0.0792268511778843,0.459532075391007,0.333654570422169,0.393507730660009,0.362196699219579,0.280938676548619,0.409423022663409,0.205993278824616,0.249199568143128,-0.249791039826521,0.2071815979058,0.0776017050453566,0.0798997228036412,0.073514575660719,0.177057001790725,0.345788146177375,0.222129737460671,0.297481282566539,0.331958936993606,0.349425112355823,0.318528655012226,0.14963592628461,-0.17707234139542,-0.0728145201208728,0.193038784661535,0.114211032185895,0.0666845903730114,0.16902335846696,0.274517019717212,0.253244238917501,0.355208199506182,0.0131599377868935,-0.250669242580198,-0.00151593143478937,-0.301544467721174,0.309538616273853,0.0364340146242606,0.250137027272655,0.00401051867250064,-0.0222495721804447,0.243428100137469,0.245581546550615,0.301069422262804,0.355466782467933,0.248038861117956,-0.067403176007454,-0.0649309385723561,0.244928919530204,-0.0269438924520592,0.253497946570019,-0.0211115475407353,-0.0866837601917161,0.0995636902409358,-0.0514048230020822,-0.200447232452148,-0.171092868011371,-0.212041356844066,-0.205451684087257,-0.0848285065322758,0.165693722111891,-0.110731407811838,0.077949324881495,0.19191209220491,0.114378468871981,0.169177629945806,0.274274376211352,0.353987968469005,0.0133118069635153,-0.00150911051903732,-0.30193824785736,0.311815538312651,0.247606063419949,0.365407522189561,0.128736734914666,0.420377792332167,-0.0743801799239712,0.37787255382267,0.316354324521855,0.476714898881814,0.457153020801331,0.423116836600206,0.351615419423776,0.355843769140018
"BABIP_2021",0.187224536117116,0.193364039684627,0.188879552754038,0.214245114003885,0.229403280703679,0.188398123580284,0.155526932578983,0.0977162354770567,0.198963754992442,0.147676049717658,0.123608547784837,0.109620376249081,0.19032718798825,0.108149202760952,0.108449291861757,0.00891544262738978,0.150016893746908,0.142755673891626,0.119560324430117,0.141937425920487,0.20585963171145,0.121710881348827,0.21195143155685,-0.0121314861645815,0.180074960525196,0.163972685735216,0.187972700378172,0.175038492621042,0.0570767587718067,0.0620923497874382,0.0311840177492567,-0.00804312768372295,0.0152454691239734,0.146627542587835,0.0580025767844536,0.0938229816775742,-0.0184344093400647,0.172257327952325,0.110130201115391,0.0819420694558173,0.175648826659138,-0.223862783025025,-0.157238801334368,-0.0242739548181335,0.00672082578133454,0.0482930058250277,-0.00583643809278895,0.100941887483981,0.108400889527218,0.184798574913624,0.125866770969523,0.0897199818498083,0.0673690525072963,0.0900649412146885,0.05039539852095,0.0723026927665607,0.00350614892181898,0.00501579621194654,0.0425336857658764,0.0131926668434948,0.00256588867193766,0.00325398659095029,-0.00304381822157536,-0.0735783978639416,0.0644494689996683,0.0075548193797806,-0.0422756179888767,-0.0314336422669231,0.0310321160238696,-0.00724363418220848,0.147727080436826,0.0589147387517755,-0.0168813073108532,0.172639884031393,0.0824865725015815,0.17705649918514,-0.225621004483573,-0.0209257207882144,0.130991981806018,0.132898617602467,0.105544247049097,0.0901980247919588,0.0716865661473112,-0.174068828080955,0.157245320090145,0.0268980110024365,0.146648543451869,0.18818239700345,0.065450225735795
"GB_FB_2021",-0.0084560846387041,-0.019385214123137,-0.0303597217186232,0.0208207626739102,0.0857562837108307,-0.0240527816430416,0.0745425996989866,-0.168640604659979,-0.0378163004517065,-0.0912031347763313,-0.1106019033608,-0.0446974719086701,-0.1014441083455,-0.052711860756564,-0.0988320995225736,0.0891298677579542,0.0663566601657863,0.0517341268705939,0.0386853925278551,0.155363744359437,0.117015513951174,-0.136569204697491,0.0327581278909248,-0.205558022035753,-0.0521805711888958,-0.0772939161165722,-0.0367913560550568,0.133359073658044,0.0424205872883189,0.00491511038532155,-0.133969986810255,-0.113028904699468,-0.0315398033767072,0.0701257417589929,-0.0272479197234064,0.00645969538027957,-0.155488955783943,0.202362950466974,0.320164186297681,0.0215655234037368,0.405248162205999,-0.426508554231885,-0.180329620027565,0.0131499374031043,0.129127212867233,0.0381092134636956,-0.18276596714861,0.0114352684408332,-0.0521818390937248,-0.0433896191856806,-0.0422012338409884,0.062365735524766,0.125660787610811,0.00573510870665598,0.0385729910600923,-0.0398289496548642,0.0228839466591857,0.0802562471260837,-0.0435477727089233,0.0467535102029664,0.141576439457855,0.0870459681628517,0.119980170912198,0.0456018922688628,0.0235969672668968,-0.09302369703527,0.0545447305308557,-0.0509170826205568,-0.135515386547258,-0.112588752061749,0.0693485302932334,-0.0276601926493131,-0.155306891200805,0.202231969789693,0.0204910840879879,0.405682577967312,-0.428672868335841,0.0169999371645657,-0.0332821194296523,0.125191930016711,-0.0709801665194464,0.0605473334496347,-0.0633370632167725,-0.45838212318872,-0.127417148126436,-0.13546686633945,-0.0188968788698577,-0.0218447052391365,-0.0426236030690531
"LD_pct_2021",0.103051634679193,0.0985924107996732,0.0993407668780334,0.115254002918852,0.126581493107451,0.106981616458571,0.0403949732723841,0.0417015690388885,0.0955574813810512,0.06554373807192,0.0891374049184093,0.0547348414467856,0.0612176597207555,0.0404655688235939,0.085887106039226,0.032066122043745,0.0613391486279144,-0.00436846170229569,0.0100622611873762,0.118463049685649,0.093314101215436,0.0872737723715666,0.142845074119715,-0.0331788284733305,0.0974266664859997,0.0963167609067641,0.097186890557501,0.0382439357320529,0.0129994782157338,-0.00257607797655642,0.0964830102827307,-0.0574112140253329,0.104526011625438,0.155533266436352,0.0545976453288139,0.0946982319778215,-0.0061106297766539,0.132423545592669,0.0953437277250656,0.0834766077589718,0.0537774885294616,-0.0999599056310679,-0.124078981789334,0.0183745874147958,-0.0522349359926831,0.0159792546298632,-0.0179010891532876,0.104101931594375,0.0778794164199653,0.105410399024226,0.0746455036336599,-0.0392263250067809,-0.0617898695322041,0.0919851791684389,-0.043762417458933,0.0517475488484564,-0.00731922949227126,-0.0678857969741034,0.0419307949855678,-0.0315193420817924,0.0849080287359757,0.0305127974793161,0.0724213080982996,-0.0381495314961594,0.0607838581548714,-0.0729053576004003,-0.0144989950718508,-0.093626206686999,0.094799725005861,-0.0579326073275595,0.155106865200078,0.0546174587969042,-0.00550102857437978,0.132257524042646,0.0826582756065134,0.053588037711992,-0.0995236914004227,0.0216318266687866,0.113340752507138,0.0880649167713358,0.0755321516280552,-0.0262592625706616,-0.00232002569423011,-0.0369579553875447,0.080234618194239,0.0357486177866524,-0.00625566723034068,0.0835986787601929,-0.0342861162322956
"GB_pct_2021",0.0245576615032163,0.016753086637588,0.00415615169731838,0.0551973548084736,0.117994179187002,0.00608109152230245,0.0908776309448003,-0.135736770742155,-0.00599075060045243,-0.0536562189347472,-0.093195474342417,-0.0330147281072035,-0.0688333787527991,-0.0205037868982904,-0.100790413783335,0.0743783492749602,0.110117550708168,0.0707915198532822,0.0614369640688198,0.189573667096378,0.165436603924514,-0.113340202311226,0.0526361720243254,-0.162687804770773,-0.0211785664623705,-0.0503287435309165,-0.00367894258671978,0.190621870587107,0.0505092729367589,0.029934907324251,-0.188548350331105,-0.136292412903769,-0.0556093302273472,0.0650649040073682,0.0125137706669893,0.0324011464714543,-0.121499337899621,0.196545443141462,0.284271810039867,0.0239824555332214,0.421787659752644,-0.444727858241663,-0.135287019246321,-0.00533245401076482,0.179763790867747,0.0640096341229331,-0.218107440214277,0.0320582890979209,-0.0399939071410739,-0.0126203780155496,-0.0220571952022514,0.0556489788149012,0.147801230576657,0.0296181711610576,0.0385994067132611,-0.0331637095482893,0.0169519819344144,0.114660821482816,-0.0727998192389699,0.063952344965884,0.135919650864657,0.117348165134372,0.131406882626392,0.084020395226608,0.0326997815594453,-0.0942856288517112,0.0702172506149908,-0.0376401549630775,-0.190572835883464,-0.135911828981272,0.0642805476704008,0.0118381162414938,-0.122323552948164,0.196400772624144,0.0236315651284075,0.422355183894652,-0.446885624970835,-0.00499170049544813,-0.0211965676038901,0.175186246833263,-0.0448821647289395,0.0514919729831063,-0.0534499308920062,-0.495445492857957,-0.107199893932655,-0.169423185962845,0.0331085798429584,0.0209145809665702,-0.0190787675663729
"FB_pct_2021",-0.0821577175036986,-0.0722187081734266,-0.0607194068684387,-0.118133925920616,-0.184058373654892,-0.0669144016885128,-0.109142199065754,0.104677008262091,-0.048951098987783,0.0133348370459838,0.0372902612246331,-2.12980110355725e-05,0.030164147675302,-0.00374155999207177,0.0463634574087378,-0.0887752076051394,-0.139311934529446,-0.0645750947306981,-0.0639218693408183,-0.247191397044125,-0.209975416039836,0.0574232257043292,-0.131462412831243,0.172946895559011,-0.0356375470727329,-0.00740301193015153,-0.052069562636452,-0.202363856309177,-0.0552781477133849,-0.0268837435485084,0.123422466356427,0.161830932922395,-0.00705217417876832,-0.150476639444327,-0.0430783753719804,-0.0848117274353573,0.118487398310724,-0.261762664694573,-0.323575710011519,-0.0703677547178178,-0.430059402420546,0.478147310237786,0.198971451033026,-0.00548393805373067,-0.14035244061862,-0.0697552883152009,0.216725601509225,-0.0898582032170137,-0.00663244618155429,-0.048297726836368,-0.0217954959019698,-0.030343216309832,-0.104654722183045,-0.0806261914575697,-0.0115984430959302,0.00183954266524833,-0.0118371495687456,-0.0697975560351029,0.044939241699304,-0.0425743668323605,-0.177163532269877,-0.12852690338129,-0.165764345830112,-0.0577674017344115,-0.0656971307653255,0.130882987618352,-0.0581714553093385,0.089110540167588,0.126301097578406,0.161768255312602,-0.149490256895043,-0.0424496780775667,0.118920214164307,-0.261530771162981,-0.0695680039494304,-0.430488447783331,0.479941713276908,-0.00766536654334113,-0.0446891295739211,-0.216186981030368,-0.000669705511081721,-0.033805106832942,0.0519022849062147,0.490181377694077,0.0556529742828727,0.139957053152402,-0.0278157673634846,-0.0675849421861139,0.0376139800831889
"IFFB_pct_2021",-0.0904077219630349,-0.102109524080481,-0.102345779360658,-0.118012396221465,-0.143811794089676,-0.0761027424154115,-0.0768026207952492,-0.0277072739769625,-0.101114529019838,-0.0717703934927967,-0.0883963705284989,-0.0564274533467532,-0.109902772967605,-0.0487971812195887,-0.0478720153036845,-0.0447098286990494,-0.0556743824925746,-0.0394138324833195,-0.00575061003003424,-0.0729262333924725,-0.123282990990387,-0.0304304688240583,-0.133856426795904,0.15458611735117,-0.102613914422305,-0.0988743816790699,-0.103887305090309,-0.0756447516332497,-0.0163716011322887,0.00671333010222225,-0.016768848954508,0.00173298069989073,-0.0421245250424246,-0.0854392962600017,0.0198996998116979,-0.0171776202921924,0.0835904106960554,-0.117735212459728,-0.206812390972352,-0.0735894163559092,-0.206660904152902,0.251126724127224,0.255941327942668,0.00512798564145222,0.0285998646960459,-0.0267459958138385,0.0099198023685974,-0.0265814630187636,-0.0591457694187474,-0.100295131726707,-0.0416743369268927,0.00149887750684104,-0.00606935305891269,-0.0215907383098546,-0.0200904193841765,-0.0463945702590378,-0.0206837224484633,0.0564556867543984,0.00112398649996047,0.0446320156806886,-0.0423376472819516,-0.0127170322420295,-0.0350992786479692,0.0164936681259745,0.0210501259997481,0.0407892900754507,-0.0214660438322405,0.0246093630599007,-0.0143193673255625,0.00171839699945037,-0.08495818530671,0.0199768915427788,0.0832401561039778,-0.117628367668075,-0.0729091671757877,-0.206732248534437,0.252138376979617,0.0027937872413964,-0.0879065484156583,-0.0773892018619021,-0.0779780163408692,0.0141987686799457,-0.0787519315540529,0.214620602422727,-0.10311646215267,-0.0395605952312995,-0.0472436719860911,-0.102294376884734,-0.0666016345308669
